Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Duration,Total Packets,Total Length,Packet Length Min,Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Total,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Active Mean,Active Std,Idle Mean,Idle Std,label
192.168.1.24-192.168.56.103-2976-443-TCP,192.168.1.24,2976,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2977-443-TCP,192.168.1.24,2977,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2978-443-TCP,192.168.1.24,2978,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2979-443-TCP,192.168.1.24,2979,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2980-443-TCP,192.168.1.24,2980,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2981-443-TCP,192.168.1.24,2981,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2982-443-TCP,192.168.1.24,2982,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2983-443-TCP,192.168.1.24,2983,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2984-443-TCP,192.168.1.24,2984,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2985-443-TCP,192.168.1.24,2985,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2986-443-TCP,192.168.1.24,2986,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2987-443-TCP,192.168.1.24,2987,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2988-443-TCP,192.168.1.24,2988,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2989-443-TCP,192.168.1.24,2989,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2990-443-TCP,192.168.1.24,2990,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2991-443-TCP,192.168.1.24,2991,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2992-443-TCP,192.168.1.24,2992,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2993-443-TCP,192.168.1.24,2993,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2994-443-TCP,192.168.1.24,2994,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2995-443-TCP,192.168.1.24,2995,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2996-443-TCP,192.168.1.24,2996,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2997-443-TCP,192.168.1.24,2997,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2998-443-TCP,192.168.1.24,2998,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-2999-443-TCP,192.168.1.24,2999,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3000-443-TCP,192.168.1.24,3000,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3001-443-TCP,192.168.1.24,3001,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3002-443-TCP,192.168.1.24,3002,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3003-443-TCP,192.168.1.24,3003,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3004-443-TCP,192.168.1.24,3004,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3005-443-TCP,192.168.1.24,3005,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3006-443-TCP,192.168.1.24,3006,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3007-443-TCP,192.168.1.24,3007,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3008-443-TCP,192.168.1.24,3008,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3009-443-TCP,192.168.1.24,3009,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3010-443-TCP,192.168.1.24,3010,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3011-443-TCP,192.168.1.24,3011,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3012-443-TCP,192.168.1.24,3012,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3013-443-TCP,192.168.1.24,3013,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3014-443-TCP,192.168.1.24,3014,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3015-443-TCP,192.168.1.24,3015,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3016-443-TCP,192.168.1.24,3016,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3017-443-TCP,192.168.1.24,3017,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3018-443-TCP,192.168.1.24,3018,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3019-443-TCP,192.168.1.24,3019,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3020-443-TCP,192.168.1.24,3020,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3021-443-TCP,192.168.1.24,3021,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3022-443-TCP,192.168.1.24,3022,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3023-443-TCP,192.168.1.24,3023,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3024-443-TCP,192.168.1.24,3024,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3025-443-TCP,192.168.1.24,3025,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3026-443-TCP,192.168.1.24,3026,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3027-443-TCP,192.168.1.24,3027,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3028-443-TCP,192.168.1.24,3028,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3029-443-TCP,192.168.1.24,3029,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3030-443-TCP,192.168.1.24,3030,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3031-443-TCP,192.168.1.24,3031,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3032-443-TCP,192.168.1.24,3032,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3033-443-TCP,192.168.1.24,3033,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3034-443-TCP,192.168.1.24,3034,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3035-443-TCP,192.168.1.24,3035,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3036-443-TCP,192.168.1.24,3036,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3037-443-TCP,192.168.1.24,3037,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3038-443-TCP,192.168.1.24,3038,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3039-443-TCP,192.168.1.24,3039,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3040-443-TCP,192.168.1.24,3040,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3041-443-TCP,192.168.1.24,3041,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3042-443-TCP,192.168.1.24,3042,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3043-443-TCP,192.168.1.24,3043,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3044-443-TCP,192.168.1.24,3044,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3045-443-TCP,192.168.1.24,3045,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3046-443-TCP,192.168.1.24,3046,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3047-443-TCP,192.168.1.24,3047,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3048-443-TCP,192.168.1.24,3048,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3049-443-TCP,192.168.1.24,3049,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3050-443-TCP,192.168.1.24,3050,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3051-443-TCP,192.168.1.24,3051,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3052-443-TCP,192.168.1.24,3052,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3053-443-TCP,192.168.1.24,3053,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3054-443-TCP,192.168.1.24,3054,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3055-443-TCP,192.168.1.24,3055,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3056-443-TCP,192.168.1.24,3056,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3057-443-TCP,192.168.1.24,3057,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3058-443-TCP,192.168.1.24,3058,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3059-443-TCP,192.168.1.24,3059,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3060-443-TCP,192.168.1.24,3060,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3061-443-TCP,192.168.1.24,3061,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3062-443-TCP,192.168.1.24,3062,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3063-443-TCP,192.168.1.24,3063,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3064-443-TCP,192.168.1.24,3064,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3065-443-TCP,192.168.1.24,3065,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3066-443-TCP,192.168.1.24,3066,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3067-443-TCP,192.168.1.24,3067,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3068-443-TCP,192.168.1.24,3068,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3069-443-TCP,192.168.1.24,3069,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3070-443-TCP,192.168.1.24,3070,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3071-443-TCP,192.168.1.24,3071,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3072-443-TCP,192.168.1.24,3072,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3073-443-TCP,192.168.1.24,3073,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3074-443-TCP,192.168.1.24,3074,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3075-443-TCP,192.168.1.24,3075,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3076-443-TCP,192.168.1.24,3076,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3077-443-TCP,192.168.1.24,3077,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3078-443-TCP,192.168.1.24,3078,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3079-443-TCP,192.168.1.24,3079,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3080-443-TCP,192.168.1.24,3080,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-3081-443-TCP,192.168.1.24,3081,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
